Task Key,Creation Time (s),Transfer Time (s),Compile Time (s),Execution Time (s),Device IP,Start Time (s),Completion Time (s),Given Time (s),Life Time (s)
durbin_extralarge_58,1743428571.245582,0.031935930252075195,0,103.30545401573181,192.168.8.127,1743428901.5872068,1743429004.9245968,300,433.6790146827698
gramschmidt_large_91,1743428587.7837293,0.001863718032836914,0.00013709068298339844,46.48627066612244,192.168.8.140,1743428914.1544688,1743428960.6427402,120,372.8590109348297
PCA_45,1743428564.7342436,0.0065920352935791016,0.05713915824890137,29.1100492477417,192.168.8.140,1743428960.7537115,1743428989.927492,160,425.19324827194214
PCA_75,1743428579.7632349,0.0023403167724609375,0.00034928321838378906,29.23682928085327,192.168.8.140,1743428990.3796434,1743429019.6191623,160,439.8559274673462
lu_extralarge_93,1743428588.7857547,0.11559534072875977,0.00018668174743652344,254.3982002735138,192.168.8.82,1743429003.9126644,1743429258.4266467,300,669.6408920288086
durbin_extralarge_88,1743428586.2808425,0.027170658111572266,0,103.36925315856934,192.168.8.127,1743429005.5367234,1743429108.9331472,300,522.652304649353
PCA_105,1743428594.7994096,0.19910001754760742,2.5331201553344727,293.9843440055847,192.168.8.106,1743429013.0863726,1743429309.8029368,160,715.0035271644592
correlation_large_113,1743428598.807894,0.0037806034088134766,0.0005121231079101562,48.26788520812988,192.168.8.140,1743429020.340355,1743429068.6125329,120,469.80463886260986
covariance_large_115,1743428599.8104072,0.0012042522430419922,0.000152587890625,52.77664852142334,192.168.8.140,1743429068.9399402,1743429121.7179456,120,521.9075384140015
durbin_extralarge_118,1743428601.3137455,0.03667473793029785,0,102.2779860496521,192.168.8.127,1743429109.5209084,1743429211.8355691,300,610.5218236446381
gramschmidt_large_121,1743428602.8170283,0.0013051033020019531,0.00015974044799804688,45.99072241783142,192.168.8.140,1743429122.091427,1743429168.0836143,120,565.2665860652924
lu_extralarge_123,1743428603.8195176,0.001752614974975586,0.058028221130371094,44.55283284187317,192.168.8.140,1743429168.6780777,1743429213.2906914,300,609.4711737632751
hash_50,1743428567.2385294,0.041927337646484375,1.7176001071929932,24.174817323684692,192.168.8.127,1743429212.3232992,1743429238.257644,40,671.0191144943237
durbin_large_57,1743428570.7451382,0.036672115325927734,0,31.1231107711792,192.168.8.127,1743429238.6362092,1743429269.7959921,40,699.0508539676666
hash_80,1743428582.2708695,0.11511778831481934,0.00031447410583496094,24.019081592559814,192.168.8.127,1743429270.2393425,1743429294.3738563,40,712.1029868125916
durbin_large_87,1743428585.7794762,0.04069638252258301,0,31.18015742301941,192.168.8.127,1743429294.9285827,1743429326.1494365,40,740.369960308075
hash_110,1743428597.3045366,0.06633329391479492,0.0002307891845703125,24.649142026901245,192.168.8.127,1743429326.5374856,1743429351.2531917,40,753.948655128479
durbin_large_117,1743428600.8121102,0.025068044662475586,0,31.475983142852783,192.168.8.127,1743429352.1543214,1743429383.6553726,40,782.8432624340057
